year,movie_name,finance,dollars
2010,Black Swan,intgross,331266710
2010,Blue Valentine,budget,1000000
2010,Blue Valentine,domgross,9737892
2010,Blue Valentine,intgross,16566240
2010,Burlesque,budget,55000000
2010,Burlesque,domgross,39440655
2010,Burlesque,intgross,89657398
2010,Casino Jack,budget,12500000
2010,Casino Jack,domgross,2039869
2010,Casino Jack,intgross,2080869
2010,Centurion,budget,15000000
2010,Centurion,domgross,123570
2010,Centurion,intgross,6623570
2010,Charlie St. Cloud,budget,44000000
2010,Charlie St. Cloud,domgross,31206263
2010,Charlie St. Cloud,intgross,48478084
2010,Clash of the Titans,budget,125000000
2010,Clash of the Titans,domgross,163214888
2010,Clash of the Titans,intgross,493214888
2010,Conviction,budget,12500000
2010,Conviction,domgross,6797696
2010,Conviction,intgross,10133552
2010,Cop Out,budget,37000000
2010,Cop Out,domgross,44875481
2010,Cop Out,intgross,55909910
2010,Country Strong,budget,15000000
2010,Country Strong,domgross,20218921
2010,Country Strong,intgross,20551476
2010,Cyrus,budget,7000000
2010,Cyrus,domgross,7468936
2010,Cyrus,intgross,10039886
2010,Date Night,budget,55000000
2010,Date Night,domgross,98711404
2010,Date Night,intgross,152269033
2010,Dear John,budget,25000000
2010,Dear John,domgross,80014842
2010,Dear John,intgross,111362410
2010,Despicable Me,budget,69000000
2010,Despicable Me,domgross,251513985
2010,Despicable Me,intgross,543495033
2010,Devil,budget,10000000
2010,Devil,domgross,33679655
2010,Devil,intgross,63354114
2010,Diary of a Wimpy Kid,budget,15000000
2010,Diary of a Wimpy Kid,domgross,64003625
2010,Diary of a Wimpy Kid,intgross,76954311
2010,Dinner for Schmucks,budget,69000000
2010,Dinner for Schmucks,domgross,73026337
2010,Dinner for Schmucks,intgross,86796502
2010,Don&#39;t Be Afraid of the Dark,budget,25000000
2010,Don&#39;t Be Afraid of the Dark,domgross,24046682
2010,Don&#39;t Be Afraid of the Dark,intgross,31551048
2010,Due Date,budget,65000000
2010,Due Date,domgross,100539043
2010,Due Date,intgross,211739043
2010,Dylan Dog: Dead of Night,budget,20000000
2010,Dylan Dog: Dead of Night,domgross,1186538
2010,Dylan Dog: Dead of Night,intgross,6090697
2010,Easy A,budget,8000000
2010,Easy A,domgross,58401464
2010,Easy A,intgross,76200721
2010,"Eat, Pray, Love",budget,60000000
2010,"Eat, Pray, Love",domgross,80574010
2010,"Eat, Pray, Love",intgross,205846861
2010,Edge of Darkness,budget,60000000
2010,Edge of Darkness,domgross,43313890
2010,Edge of Darkness,intgross,81208697
2010,Everything Must Go,budget,5000000
2010,Everything Must Go,domgross,2712131
2010,Everything Must Go,intgross,2712131
2010,Fair Game,budget,50000000
2010,Fair Game,domgross,11497497
2010,Fair Game,intgross,26097497
2010,Faster,budget,12000000
2010,Faster,domgross,23240020
2010,Faster,intgross,35658648
2010,For Colored Girls,budget,21000000
2010,For Colored Girls,domgross,37729698
2010,For Colored Girls,intgross,38017873
2010,Frozen,budget,150000000
2010,Frozen,domgross,393050114
2010,Frozen,intgross,1004550114
2010,Get Him To The Greek,budget,40000000
2010,Get Him To The Greek,domgross,61153526
2010,Get Him To The Greek,intgross,91455875
2010,Going the Distance,budget,32000000
2010,Going the Distance,domgross,17804299
2010,Going the Distance,intgross,39990165
2010,Green Zone,budget,100000000
2010,Green Zone,domgross,35497337
2010,Green Zone,intgross,97523020
2010,Grown Ups,budget,75000000
2010,Grown Ups,domgross,162001186
2010,Grown Ups,intgross,272223430
2010,Gunless,budget,9900000
2010,Gunless,domgross,458054
2010,Gunless,intgross,458054
2010,Harry Potter and the Deathly Hallows: Part 1,budget,125000000
2010,Harry Potter and the Deathly Hallows: Part 1,domgross,295983305
2010,Harry Potter and the Deathly Hallows: Part 1,intgross,956399711
2010,Hot Tub Time Machine,budget,36000000
2010,Hot Tub Time Machine,domgross,50269859
2010,Hot Tub Time Machine,intgross,63209958
2010,How to Train Your Dragon,budget,165000000
2010,How to Train Your Dragon,domgross,217581231
2010,How to Train Your Dragon,intgross,494870991
2010,I Am Love,budget,10000000
2010,I Am Love,domgross,5005465
2010,I Am Love,intgross,15132211
2010,Inception,budget,160000000
2010,Inception,domgross,292576195
2010,Inception,intgross,832584416
2010,Insidious,budget,1500000
2010,Insidious,domgross,54009150
2010,Insidious,intgross,99870886
2010,Iron Man 2,budget,170000000
2010,Iron Man 2,domgross,312433331
2010,Iron Man 2,intgross,623561331
2010,It&#39;s Kind of a Funny Story,budget,8000000
2010,It&#39;s Kind of a Funny Story,domgross,6363628
2010,It&#39;s Kind of a Funny Story,intgross,6628326
2010,Kick-Ass,budget,28000000
2010,Kick-Ass,domgross,48071303
2010,Kick-Ass,intgross,97527535
2010,Knight and Day,budget,117000000
2010,Knight and Day,domgross,76423035
2010,Knight and Day,intgross,262142047
2010,Legion,budget,26000000
2010,Legion,domgross,40168080
2010,Legion,intgross,68854097
2010,Let Me In,budget,20000000
2010,Let Me In,domgross,12134935
2010,Let Me In,intgross,28270399
2010,Letters to Juliet,budget,30000000
2010,Letters to Juliet,domgross,53032453
2010,Letters to Juliet,intgross,79135982
2010,Love and Other Drugs,budget,30000000
2010,Love and Other Drugs,domgross,32367005
2010,Love and Other Drugs,intgross,102719647
2010,Machete,budget,12500000
2010,Machete,domgross,26593646
2010,Machete,intgross,44331957
2010,Made In Dagenham,budget,8000000
2010,Made In Dagenham,domgross,1095369
2010,Made In Dagenham,intgross,15644196
2010,Meek&#39;s Cutoff,budget,2000000
2010,Meek&#39;s Cutoff,domgross,977772
2010,Meek&#39;s Cutoff,intgross,1869928
2010,Megamind,budget,130000000
2010,Megamind,domgross,148415853
2010,Megamind,intgross,321887208
2010,Monsters,budget,500000
2010,Monsters,domgross,237301
2010,Monsters,intgross,5639730
2010,Morning Glory,budget,40000000
2010,Morning Glory,domgross,31011732
2010,Morning Glory,intgross,60040974
2010,Nanny McPhee and the Big Bang,budget,35000000
2010,Nanny McPhee and the Big Bang,domgross,29197642
2010,Nanny McPhee and the Big Bang,intgross,97799865
2010,Never Let Me Go,budget,15000000
2010,Never Let Me Go,domgross,2434652
2010,Never Let Me Go,intgross,11509512
2010,Paranormal Activity 2,budget,3000000
2010,Paranormal Activity 2,domgross,84752907
2010,Paranormal Activity 2,intgross,177512032
2010,Percy Jackson &amp; the Olympians: The Lightning Thief,budget,95000000
2010,Percy Jackson &amp; the Olympians: The Lightning Thief,domgross,88768303
2010,Percy Jackson &amp; the Olympians: The Lightning Thief,intgross,226467130
2010,Please Give,budget,3000000
2010,Please Give,domgross,4033574
2010,Please Give,intgross,4570178
2010,Predators,budget,40000000
2010,Predators,domgross,52000688
2010,Predators,intgross,127234389
2010,Prince of Persia: The Sands of Time,budget,200000000
2010,Prince of Persia: The Sands of Time,domgross,90759676
2010,Prince of Persia: The Sands of Time,intgross,335059676
2010,Rabbit Hole,budget,5000000
2010,Rabbit Hole,domgross,2229058
2010,Rabbit Hole,intgross,5839592
2010,Ramona and Beezus,budget,15000000
2010,Ramona and Beezus,domgross,26167002
2010,Ramona and Beezus,intgross,27469621
2010,Red,budget,60000000
2010,Red,domgross,90380162
2010,Red,intgross,196439693
2010,Remember Me,budget,16000000
2010,Remember Me,domgross,19068240
2010,Remember Me,intgross,56506120
2010,Repo Men,budget,32000000
2010,Repo Men,domgross,13942007
2010,Repo Men,intgross,18195238
2010,Robin Hood,budget,210000000
2010,Robin Hood,domgross,105487148
2010,Robin Hood,intgross,322459006
2010,Salt,budget,130000000
2010,Salt,domgross,118311368
2010,Salt,intgross,295713467
2010,Scott Pilgrim vs. the World,budget,85000000
2010,Scott Pilgrim vs. the World,domgross,31611316
2010,Scott Pilgrim vs. the World,intgross,48089760
2010,Secretariat,budget,35000000
2010,Secretariat,domgross,59699513
2010,Secretariat,intgross,60376247
2010,Sex and the city 2,budget,95000000
2010,Sex and the city 2,domgross,95347692
2010,Sex and the city 2,intgross,294680778
2010,Shrek Forever After,budget,165000000
2010,Shrek Forever After,domgross,238736787
2010,Shrek Forever After,intgross,756244673
2010,Shutter Island,budget,80000000
2010,Shutter Island,domgross,128012934
2010,Shutter Island,intgross,296831073
2010,Skyline,budget,10000000
2010,Skyline,domgross,21416355
2010,Skyline,intgross,78693371
2010,Somewhere,budget,7000000
2010,Somewhere,domgross,1785645
2010,Somewhere,intgross,14385645
2010,Submarine,budget,1900000
2010,Submarine,domgross,467602
2010,Submarine,intgross,4581937
2010,Super,budget,2500000
2010,Super,domgross,327716
2010,Super,intgross,518362
2010,Takers,budget,32000000
2010,Takers,domgross,57744720
2010,Takers,intgross,70587268
2010,Tangled,budget,260000000
2010,Tangled,domgross,200821936
2010,Tangled,intgross,586581936
2010,The A-Team,budget,110000000
2010,The A-Team,domgross,77222099
2010,The A-Team,intgross,177241171
2010,The Back-up Plan,budget,35000000
2010,The Back-up Plan,domgross,37490007
2010,The Back-up Plan,intgross,75281179
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,budget,155000000
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,domgross,104386950
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,intgross,418186950
2010,The Conspirator,budget,25000000
2010,The Conspirator,domgross,11538204
2010,The Conspirator,intgross,15907411
2010,The Crazies,budget,19000000
2010,The Crazies,domgross,39123589
2010,The Crazies,intgross,54956140
2010,The Debt,budget,20000000
2010,The Debt,domgross,31177548
2010,The Debt,intgross,46604054
2010,The Expendables,budget,82000000
2010,The Expendables,domgross,103068524
2010,The Expendables,intgross,268268174
2010,The Fighter,budget,11000000
2010,The Fighter,domgross,93617009
2010,The Fighter,intgross,129262388
2010,The Ghost Writer,budget,45000000
2010,The Ghost Writer,domgross,15541549
2010,The Ghost Writer,intgross,65532491
2010,The Illusionist,budget,16500000
2010,The Illusionist,domgross,39868642
2010,The Illusionist,intgross,83792062
2010,The Karate Kid,budget,40000000
2010,The Karate Kid,domgross,176591618
2010,The Karate Kid,intgross,359091618
2010,The Kids Are All Right,budget,4000000
2010,The Kids Are All Right,domgross,20811365
2010,The Kids Are All Right,intgross,36275469
2010,The Killer Inside Me,budget,13000000
2010,The Killer Inside Me,domgross,217277
2010,The Killer Inside Me,intgross,3617277
2010,The King&#39;s Speech,budget,15000000
2010,The King&#39;s Speech,domgross,138797449
2010,The King&#39;s Speech,intgross,430821166
2010,The Last Airbender,budget,150000000
2010,The Last Airbender,domgross,131772187
2010,The Last Airbender,intgross,319713881
2010,The Last Exorcism,budget,1800000
2010,The Last Exorcism,domgross,41034350
2010,The Last Exorcism,intgross,70165900
2010,The Losers,budget,25000000
2010,The Losers,domgross,23591432
2010,The Losers,intgross,26714018
2010,The Next Three Days,budget,30000000
2010,The Next Three Days,domgross,21148651
2010,The Next Three Days,intgross,67255916
2010,The Other Guys,budget,100000000
2010,The Other Guys,domgross,119219978
2010,The Other Guys,intgross,170936470
2010,The Runaways,budget,9500000
2010,The Runaways,domgross,3573673
2010,The Runaways,intgross,5278632
2010,The Social Network,budget,40000000
2010,The Social Network,domgross,96962694
2010,The Social Network,intgross,224922135
2010,The Sorcerer&#39;s Apprentice,budget,160000000
2010,The Sorcerer&#39;s Apprentice,domgross,63150991
2010,The Sorcerer&#39;s Apprentice,intgross,215150991
2010,The Spy Next Door,budget,28000000
2010,The Spy Next Door,domgross,24307106
2010,The Spy Next Door,intgross,50983364
2010,The Switch,budget,19000000
2010,The Switch,domgross,27758465
2010,The Switch,intgross,49858465
2010,The Tempest,budget,20000000
2010,The Tempest,domgross,277943
2010,The Tempest,intgross,277943
2010,The Tourist,budget,100000000
2010,The Tourist,domgross,67631157
2010,The Tourist,intgross,278731369
2010,The Town,budget,37000000
2010,The Town,domgross,92186262
2010,The Town,intgross,152566881
2010,The Twilight Saga: Eclipse,budget,68000000
2010,The Twilight Saga: Eclipse,domgross,300531751
2010,The Twilight Saga: Eclipse,intgross,699590681
2010,The Wolfman,budget,150000000
2010,The Wolfman,domgross,62189884
2010,The Wolfman,intgross,142634358
2010,Tiny Furniture,budget,50000
2010,Tiny Furniture,domgross,391674
2010,Tiny Furniture,intgross,424149
2010,Toy Story 3,budget,200000000
2010,Toy Story 3,domgross,415004880
2010,Toy Story 3,intgross,1063759456
2010,Tron Legacy,budget,200000000
2010,Tron Legacy,domgross,172062763
2010,Tron Legacy,intgross,397562763
2010,True Grit,budget,35000000
2010,True Grit,domgross,171243005
2010,True Grit,intgross,252276928
2010,Tucker and Dale vs Evil,budget,5000000
2010,Tucker and Dale vs Evil,domgross,223838
2010,Tucker and Dale vs Evil,intgross,5476793
2010,Unstoppable,budget,95000000
2010,Unstoppable,domgross,81562942
2010,Unstoppable,intgross,169511609
2010,Valentine&#39;s Day,budget,52000000
2010,Valentine&#39;s Day,domgross,110485654
2010,Valentine&#39;s Day,intgross,217569328
2010,Wall Street: Money Never Sleeps,budget,70000000
2010,Wall Street: Money Never Sleeps,domgross,52474616
2010,Wall Street: Money Never Sleeps,intgross,137431619
2010,Welcome to the Rileys,budget,10000000
2010,Welcome to the Rileys,domgross,152857
2010,Welcome to the Rileys,intgross,312857
2010,Wild Target,budget,8000000
2010,Wild Target,domgross,109338
2010,Wild Target,intgross,109338
2010,Winter&#39;s Bone,budget,2000000
2010,Winter&#39;s Bone,domgross,6531503
2010,Winter&#39;s Bone,intgross,16131552
2010,Womb,budget,13000000
2010,Womb,domgross,NA
2010,Womb,intgross,NA
2010,Yogi Bear,budget,80000000
2010,Yogi Bear,domgross,100246011
2010,Yogi Bear,intgross,202284317
2010,You Again,budget,20000000
2010,You Again,domgross,25702053
2010,You Again,intgross,32838945
2010,You Will Meet a Tall Dark Stranger,budget,15000000
2010,You Will Meet a Tall Dark Stranger,domgross,3247816
2010,You Will Meet a Tall Dark Stranger,intgross,34247816
2011,30 Minutes or Less,budget,28000000
2011,30 Minutes or Less,domgross,37053924
2011,30 Minutes or Less,intgross,40966716
2011,50/50,budget,8000000
2011,50/50,domgross,35016118
2011,50/50,intgross,41334735
2011,A Dangerous Method,budget,20000000
2011,A Dangerous Method,domgross,5702083
2011,A Dangerous Method,intgross,14807531
2011,A Lonely Place to Die,budget,4000000
2011,A Lonely Place to Die,domgross,NA
2011,A Lonely Place to Die,intgross,442550
2011,A Very Harold &amp; Kumar 3D Christmas,budget,20000000
2011,A Very Harold &amp; Kumar 3D Christmas,domgross,35061031
2011,A Very Harold &amp; Kumar 3D Christmas,intgross,36265745
2011,Another Earth,budget,175000
2011,Another Earth,domgross,1321194
2011,Another Earth,intgross,1781194
2011,Apollo 18,budget,5000000
2011,Apollo 18,domgross,17686929
2011,Apollo 18,intgross,26517819
2011,Arthur Christmas,budget,85000000
2011,Arthur Christmas,domgross,46462469
2011,Arthur Christmas,intgross,147624649
2011,Attack the Block,budget,13000000
2011,Attack the Block,domgross,1024175
2011,Attack the Block,intgross,5406422
2011,Bad Teacher,budget,19000000
2011,Bad Teacher,domgross,100292856
2011,Bad Teacher,intgross,216412265
2011,Battle: Los Angeles,budget,70000000
2011,Battle: Los Angeles,domgross,83552429
2011,Battle: Los Angeles,intgross,212005201
2011,Beastly,budget,17000000
2011,Beastly,domgross,27865571
2011,Beastly,intgross,38028230
2011,Blackthorn,budget,4500000
2011,Blackthorn,domgross,200558
2011,Blackthorn,intgross,1249765
2011,Bridesmaids,budget,32500000
2011,Bridesmaids,domgross,169106725
2011,Bridesmaids,intgross,289263136
2011,Captain America: The First Avenger,budget,140000000
2011,Captain America: The First Avenger,domgross,176654505
2011,Captain America: The First Avenger,intgross,370569776
2011,Cars 2,budget,200000000
2011,Cars 2,domgross,191450875
2011,Cars 2,intgross,560155383
2011,Circumstance,budget,900000
2011,Circumstance,domgross,454121
2011,Circumstance,intgross,454121
2011,Colombiana,budget,40000000
2011,Colombiana,domgross,36665854
2011,Colombiana,intgross,71698079
2011,Conan the Barbarian,budget,20000000
2011,Conan the Barbarian,domgross,38264085
2011,Conan the Barbarian,intgross,79114085
2011,Contagion,budget,60000000
2011,Contagion,domgross,75658097
2011,Contagion,intgross,137551594
2011,Coriolanus,budget,10000000
2011,Coriolanus,domgross,749641
2011,Coriolanus,intgross,1049641
2011,Cowboys &amp; Aliens,budget,163000000
2011,Cowboys &amp; Aliens,domgross,100240551
2011,Cowboys &amp; Aliens,intgross,175910315
2011,Detention,budget,10000000
2011,Detention,domgross,NA
2011,Detention,intgross,NA
2011,Diary of a Wimpy Kid: Rodrick Rules,budget,18000000
2011,Diary of a Wimpy Kid: Rodrick Rules,domgross,52698535
2011,Diary of a Wimpy Kid: Rodrick Rules,intgross,73695194
2011,Dolphin Tale,budget,37000000
2011,Dolphin Tale,domgross,72286779
2011,Dolphin Tale,intgross,96068724
2011,Dream House,budget,50000000
2011,Dream House,domgross,21302340
2011,Dream House,intgross,39932340
2011,Drive,budget,15000000
2011,Drive,domgross,35060689
2011,Drive,intgross,78054825
2011,Fast Five,budget,125000000
2011,Fast Five,domgross,209837675
2011,Fast Five,intgross,629841284
2011,Final Destination 5,budget,40000000
2011,Final Destination 5,domgross,42587643
2011,Final Destination 5,intgross,157887643
2011,Footloose,budget,24000000
2011,Footloose,domgross,51802742
2011,Footloose,intgross,63412773
2011,Fright Night,budget,30000000
2011,Fright Night,domgross,18298649
2011,Fright Night,intgross,40520649
2011,Green Lantern,budget,200000000
2011,Green Lantern,domgross,116601172
2011,Green Lantern,intgross,231201172
2011,Hall Pass,budget,36000000
2011,Hall Pass,domgross,45060734
2011,Hall Pass,intgross,83693266
2011,Hanna,budget,30000000
2011,Hanna,domgross,40259119
2011,Hanna,intgross,65343694
2011,Harry Potter and the Deathly Hallows: Part 2,budget,125000000
2011,Harry Potter and the Deathly Hallows: Part 2,domgross,381011219
2011,Harry Potter and the Deathly Hallows: Part 2,intgross,1328111219
2011,Haywire,budget,23000000
2011,Haywire,domgross,18942396
2011,Haywire,intgross,22176190
2011,Hesher,budget,7000000
2011,Hesher,domgross,382946
2011,Hesher,intgross,382946
2011,Higher Ground,budget,1800000
2011,Higher Ground,domgross,841056
2011,Higher Ground,intgross,859182
2011,Hobo with a Shotgun,budget,3000000
2011,Hobo with a Shotgun,domgross,703372
2011,Hobo with a Shotgun,intgross,834953
2011,Hop,budget,63000000
2011,Hop,domgross,108085305
2011,Hop,intgross,184924333
2011,Horrible Bosses,budget,35000000
2011,Horrible Bosses,domgross,117538559
2011,Horrible Bosses,intgross,214538559
2011,Hugo,budget,180000000
2011,Hugo,domgross,73864507
2011,Hugo,intgross,185033215
2011,I Am Number Four,budget,50000000
2011,I Am Number Four,domgross,55100437
2011,I Am Number Four,intgross,145982797
2011,Immortals,budget,75000000
2011,Immortals,domgross,83504017
2011,Immortals,intgross,211562435
2011,In Time,budget,35000000
2011,In Time,domgross,37553932
2011,In Time,intgross,170064664
2011,Iris,budget,5500000
2011,Iris,domgross,5580479
2011,Iris,intgross,15155021
2011,Jin ling shi san chai,budget,100000000
2011,Jin ling shi san chai,domgross,311434
2011,Jin ling shi san chai,intgross,93721434
2011,Johnny English Reborn,budget,45000000
2011,Johnny English Reborn,domgross,8305970
2011,Johnny English Reborn,intgross,164539660
2011,Jumping the Broom,budget,7000000
2011,Jumping the Broom,domgross,37295394
2011,Jumping the Broom,intgross,38158601
2011,Just Go with It,budget,80000000
2011,Just Go with It,domgross,103028109
2011,Just Go with It,intgross,214974953
2011,Kill List,budget,800000
2011,Kill List,domgross,29063
2011,Kill List,intgross,462206
2011,Killer Elite,budget,70000000
2011,Killer Elite,domgross,25124986
2011,Killer Elite,intgross,57777106
2011,Kung Fu Panda 2,budget,150000000
2011,Kung Fu Panda 2,domgross,165249063
2011,Kung Fu Panda 2,intgross,664837547
2011,Le Havre,budget,5500000
2011,Le Havre,domgross,611709
2011,Le Havre,intgross,13480196
2011,Like Crazy,budget,250000
2011,Like Crazy,domgross,3395391
2011,Like Crazy,intgross,3731489
2011,Limitless,budget,27000000
2011,Limitless,domgross,79249455
2011,Limitless,intgross,169739455
2011,Margaret,budget,14000000
2011,Margaret,domgross,47185
2011,Margaret,intgross,47185
2011,Margin Call,budget,3400000
2011,Margin Call,domgross,5353586
2011,Margin Call,intgross,17872206
2011,Mars Needs Moms,budget,150000000
2011,Mars Needs Moms,domgross,21392758
2011,Mars Needs Moms,intgross,39549758
2011,Martha Marcy May Marlene,budget,1000000
2011,Martha Marcy May Marlene,domgross,2981038
2011,Martha Marcy May Marlene,intgross,3531038
2011,Melancholia,budget,9400000
2011,Melancholia,domgross,3030848
2011,Melancholia,intgross,18044073
2011,Midnight in Paris,budget,30000000
2011,Midnight in Paris,domgross,56816662
2011,Midnight in Paris,intgross,154816662
2011,Mission: Impossible - Ghost Protocol,budget,145000000
2011,Mission: Impossible - Ghost Protocol,domgross,209397903
2011,Mission: Impossible - Ghost Protocol,intgross,694713230
2011,Moneyball,budget,50000000
2011,Moneyball,domgross,75605492
2011,Moneyball,intgross,111174374
2011,Mr. Popper&#39;s Penguins,budget,55000000
2011,Mr. Popper&#39;s Penguins,domgross,68224452
2011,Mr. Popper&#39;s Penguins,intgross,189624452
2011,New Year&#39;s Eve,budget,26000000
2011,New Year&#39;s Eve,domgross,54544638
2011,New Year&#39;s Eve,intgross,143663899
2011,No Strings Attached,budget,25000000
2011,No Strings Attached,domgross,70662220
2011,No Strings Attached,intgross,149228078
2011,October Baby,budget,1000000
2011,October Baby,domgross,5355847
2011,October Baby,intgross,5355847
2011,Our Idiot Brother,budget,5000000
2011,Our Idiot Brother,domgross,24814830
2011,Our Idiot Brother,intgross,25861249
2011,Paranormal Activity 3,budget,5000000
2011,Paranormal Activity 3,domgross,104028807
2011,Paranormal Activity 3,intgross,207039844
2011,Paul,budget,40000000
2011,Paul,domgross,37412945
2011,Paul,intgross,100179814
2011,Pirates of the Caribbean: On Stranger Tides,budget,250000000
2011,Pirates of the Caribbean: On Stranger Tides,domgross,241063875
2011,Pirates of the Caribbean: On Stranger Tides,intgross,1043663875
2011,Priest,budget,60000000
2011,Priest,domgross,29136626
2011,Priest,intgross,84154026
2011,Puss in Boots,budget,130000000
2011,Puss in Boots,domgross,149260504
2011,Puss in Boots,intgross,554987477
2011,Rango,budget,135000000
2011,Rango,domgross,123257581
2011,Rango,intgross,245504574
2011,Real Steel,budget,110000000
2011,Real Steel,domgross,85463309
2011,Real Steel,intgross,293237309
2011,Red Riding Hood,budget,42000000
2011,Red Riding Hood,domgross,37662162
2011,Red Riding Hood,intgross,90300442
2011,Red State,budget,4000000
2011,Red State,domgross,1065429
2011,Red State,intgross,1065429
2011,Restless,budget,8000000
2011,Restless,domgross,163753
2011,Restless,intgross,2818394
2011,Rio,budget,90000000
2011,Rio,domgross,143619809
2011,Rio,intgross,487519809
2011,Rise of the Planet of the Apes,budget,93000000
2011,Rise of the Planet of the Apes,domgross,176760185
2011,Rise of the Planet of the Apes,intgross,482860185
2011,Shame,budget,6500000
2011,Shame,domgross,4002293
2011,Shame,intgross,10781688
2011,Snow Flower and the Secret Fan,budget,6000000
2011,Snow Flower and the Secret Fan,domgross,1348205
2011,Snow Flower and the Secret Fan,intgross,11348205
2011,Soul Surfer,budget,18000000
2011,Soul Surfer,domgross,43853424
2011,Soul Surfer,intgross,47158652
2011,Source Code,budget,32000000
2011,Source Code,domgross,54712227
2011,Source Code,intgross,140428499
2011,Straw Dogs,budget,25000000
2011,Straw Dogs,domgross,10324441
2011,Straw Dogs,intgross,11253821
2011,Sucker Punch,budget,75000000
2011,Sucker Punch,domgross,36392502
2011,Sucker Punch,intgross,89758389
2011,Super 8,budget,50000000
2011,Super 8,domgross,127004179
2011,Super 8,intgross,260095987
2011,Take Shelter,budget,4750000
2011,Take Shelter,domgross,1728953
2011,Take Shelter,intgross,3128953
2011,The Adjustment Bureau,budget,50200000
2011,The Adjustment Bureau,domgross,62495645
2011,The Adjustment Bureau,intgross,127793502
2011,The Adventures of Tintin,budget,130000000
2011,The Adventures of Tintin,domgross,77591831
2011,The Adventures of Tintin,intgross,373993951
2011,The Artist,budget,16000000
2011,The Artist,domgross,44667095
2011,The Artist,intgross,128256712
2011,The Best Exotic Marigold Hotel,budget,10000000
2011,The Best Exotic Marigold Hotel,domgross,46383639
2011,The Best Exotic Marigold Hotel,intgross,134729347
2011,The Cabin in the Woods,budget,30000000
2011,The Cabin in the Woods,domgross,42073277
2011,The Cabin in the Woods,intgross,70768144
2011,The Darkest Hour,budget,34800000
2011,The Darkest Hour,domgross,21443494
2011,The Darkest Hour,intgross,62831715
2011,The Divide,budget,3000000
2011,The Divide,domgross,18000
2011,The Divide,intgross,18000
2011,The Future,budget,1000000
2011,The Future,domgross,568662
2011,The Future,intgross,568662
2011,The Girl with the Dragon Tattoo,budget,90000000
2011,The Girl with the Dragon Tattoo,domgross,102515793
2011,The Girl with the Dragon Tattoo,intgross,233170238
2011,The Green Hornet,budget,110000000
2011,The Green Hornet,domgross,98780042
2011,The Green Hornet,intgross,227983150
2011,The Guard,budget,6000000
2011,The Guard,domgross,5359774
2011,The Guard,intgross,15944629
2011,The Help,budget,25000000
2011,The Help,domgross,169705587
2011,The Help,intgross,213120004
2011,The Iron Lady,budget,14000000
2011,The Iron Lady,domgross,29959436
2011,The Iron Lady,intgross,115592104
2011,The Lincoln Lawyer,budget,40000000
2011,The Lincoln Lawyer,domgross,58009200
2011,The Lincoln Lawyer,intgross,87145086
2011,The Mechanic,budget,42500000
2011,The Mechanic,domgross,29121498
2011,The Mechanic,intgross,76347393
2011,The Muppets,budget,45000000
2011,The Muppets,domgross,88625922
2011,The Muppets,intgross,160971922
2011,The Rite,budget,37000000
2011,The Rite,domgross,33047633
2011,The Rite,intgross,96047633
2011,The Roommate,budget,16000000
2011,The Roommate,domgross,37300107
2011,The Roommate,intgross,40497461
2011,The Smurfs,budget,110000000
2011,The Smurfs,domgross,142614158
2011,The Smurfs,intgross,563066551
2011,The Three Musketeers,budget,90000000
2011,The Three Musketeers,domgross,20377913
2011,The Three Musketeers,intgross,139877913
2011,The Tree of Life,budget,35000000
2011,The Tree of Life,domgross,13305665
2011,The Tree of Life,intgross,62305665
2011,The Twilight Saga: Breaking Dawn - Part 1,budget,127500000
2011,The Twilight Saga: Breaking Dawn - Part 1,domgross,281287133
2011,The Twilight Saga: Breaking Dawn - Part 1,intgross,709938657
2011,Thor,budget,150000000
2011,Thor,domgross,181030624
2011,Thor,intgross,449326618
2011,Tinker Tailor Soldier Spy,budget,21000000
2011,Tinker Tailor Soldier Spy,domgross,24149393
2011,Tinker Tailor Soldier Spy,intgross,81452811
2011,Tower Heist,budget,85000000
2011,Tower Heist,domgross,78046570
2011,Tower Heist,intgross,153470352
2011,Transformers: Dark of the Moon,budget,195000000
2011,Transformers: Dark of the Moon,domgross,352390543
2011,Transformers: Dark of the Moon,intgross,1123794076
2011,War Horse,budget,70000000
2011,War Horse,domgross,79883359
2011,War Horse,intgross,156815529
2011,Warrior,budget,25000000
2011,Warrior,domgross,13657115
2011,Warrior,intgross,24215385
2011,We Bought a Zoo,budget,50000000
2011,We Bought a Zoo,domgross,75624550
2011,We Bought a Zoo,intgross,118924550
2011,Weekend,budget,190000
2011,Weekend,domgross,484592
2011,Weekend,intgross,1577585
2011,What&#39;s Your Number,budget,20000000
2011,What&#39;s Your Number,domgross,14011084
2011,What&#39;s Your Number,intgross,30711084
2011,Winnie the Pooh,budget,30000000
2011,Winnie the Pooh,domgross,26692846
2011,Winnie the Pooh,intgross,50145607
2011,X-Men: First Class,budget,160000000
2011,X-Men: First Class,domgross,146408305
2011,X-Men: First Class,intgross,355408305
2011,Young Adult,budget,12000000
2011,Young Adult,domgross,16311571
2011,Young Adult,intgross,22750356
2011,Your Sister&#39;s Sister,budget,120000
2011,Your Sister&#39;s Sister,domgross,1597486
2011,Your Sister&#39;s Sister,intgross,3090593
